,student_id,avg_time,taken_quiz,exam_quiz,hub_quiz,purchased
26918,277085,0.0,0,0,0,0
26919,277087,0.0,0,0,0,0
26920,277090,0.0,0,0,0,0
26921,277091,0.0,0,0,0,0
26922,277095,0.0,0,0,0,1
26923,277097,0.0,0,0,0,0
26924,277098,0.0,0,0,0,0
26925,277100,0.0,0,0,0,0
26926,277106,0.0,0,0,0,0
26927,277108,0.0,0,0,0,0
26928,277110,0.0,0,0,0,0
26929,277111,0.0,0,0,0,0
26930,277112,0.0,0,0,0,0
26931,277114,0.0,0,0,0,0
26932,277117,0.0,0,0,0,0
26933,277119,0.0,0,0,0,0
26934,277123,0.0,0,0,0,0
26935,277124,0.0,0,0,0,0
26936,277125,0.0,0,0,0,0
26937,277126,0.0,0,0,0,0
26938,277128,0.0,0,0,0,0
26939,277130,0.0,0,0,0,0
26940,277131,0.0,0,0,0,0
26941,277137,0.0,0,0,0,0
26942,277139,0.0,0,0,0,0
26943,277142,0.0,0,0,0,0
26944,277144,0.0,0,0,0,0
26945,277146,0.0,0,0,0,0
26946,277148,0.0,0,0,0,0
26947,277151,0.0,1,1,0,0
26948,277154,0.0,0,0,0,0
26949,277159,0.0,0,0,0,0
26950,277163,0.0,0,0,0,0
26951,277164,0.0,0,0,0,0
26952,277166,0.0,0,0,0,0
26953,277168,0.0,0,0,0,0
26954,277169,0.0,0,0,0,0
26955,277171,0.0,0,0,0,0
26956,277172,0.0,0,0,0,0
26957,277174,0.0,0,0,0,0
26958,277176,0.0,0,0,0,0
26959,277183,0.0,0,0,0,0
26960,277184,0.0,0,0,0,0
26961,277185,0.0,0,0,0,0
26962,277186,0.0,0,0,0,0
26963,277188,0.0,0,0,0,0
26964,277189,0.0,0,0,0,0
26965,277190,0.0,0,0,0,0
26966,277196,0.0,0,0,0,0
26967,277199,0.0,0,0,0,0
26968,277200,0.0,0,0,0,0
26969,277202,0.0,0,0,0,0
26970,277203,0.0,0,0,0,0
26971,277204,0.0,0,0,0,0
26972,277206,0.0,0,0,0,0
26973,277208,0.0,0,0,0,0
26974,277209,0.0,0,0,0,0
26975,277211,0.0,0,0,0,0
26976,277212,0.0,0,0,0,0
26977,277214,0.0,0,0,0,0
26978,277216,0.0,0,0,0,0
26979,277217,0.0,0,0,0,0
26980,277218,0.0,0,0,0,0
26981,277219,0.0,0,0,0,0
26982,277222,0.0,0,0,0,0
26983,277223,0.0,0,0,0,0
26984,277226,0.0,0,0,0,0
26985,277231,0.0,0,0,0,0
26986,277233,0.0,0,0,0,0
26987,277234,0.0,0,0,0,0
26988,277235,0.0,0,0,0,0
26989,277240,0.0,0,0,0,0
26990,277241,0.0,0,0,0,0
26991,277243,0.0,0,0,0,0
26992,277246,0.0,0,0,0,0
26993,277247,0.0,0,0,0,0
26994,277249,0.0,0,0,0,0
26995,277250,0.0,0,0,0,0
26996,277251,0.0,0,0,0,0
26997,277252,0.0,0,0,0,0
26998,277254,0.0,0,0,0,0
26999,277255,0.0,0,0,0,0
27000,277257,0.0,0,0,0,0
27001,277258,0.0,0,0,0,0
27002,277260,0.0,0,0,0,0
27003,277261,0.0,0,0,0,0
27004,277263,0.0,0,0,0,0
27005,277264,0.0,0,0,0,0
27006,277268,0.0,0,0,0,0
27007,277273,0.0,0,0,0,0
27008,277276,0.0,0,0,0,0
27009,277277,0.0,0,0,0,0
27010,277279,0.0,0,0,0,0
27011,277280,0.0,0,0,0,0
27012,277282,0.0,0,0,0,0
27013,277283,0.0,0,0,0,0
27014,277284,0.0,0,0,0,0
27015,277286,0.0,0,0,0,0
27016,277289,0.0,0,0,0,0
27017,277290,0.0,0,0,0,0
27018,277291,0.0,0,0,0,0
27019,277292,0.0,0,0,0,0
27020,277294,0.0,0,0,0,0
27021,277298,0.0,0,0,0,0
27022,277300,0.0,0,0,0,0
27023,277304,0.0,0,0,0,0
27024,277305,0.0,0,0,0,0
27025,277309,0.0,0,0,0,0
27026,277310,0.0,0,0,0,0
27027,277313,0.0,0,0,0,0
27028,277315,0.0,0,0,0,0
27029,277316,0.0,0,0,0,0
27030,277317,0.0,0,0,0,0
27031,277320,0.0,0,0,0,0
27032,277321,0.0,0,0,0,0
27033,277327,0.0,0,0,0,0
27034,277328,0.0,0,0,0,1
27035,277329,0.0,0,0,0,0
27036,277330,0.0,0,0,0,0
27037,277333,0.0,0,0,0,0
27038,277335,0.0,0,0,0,0
27039,277336,0.0,0,0,0,0
27040,277337,0.0,0,0,0,0
27041,277338,0.0,0,0,0,0
27042,277343,0.0,0,0,0,0
27043,277344,0.0,0,0,0,0
27044,277349,0.0,0,0,0,0
27045,277350,0.0,0,0,0,0
27046,277351,0.0,0,0,0,0
27047,277359,0.0,0,0,0,0
27048,277361,0.0,0,0,0,0
27049,277366,0.0,0,0,0,0
27050,277369,0.0,0,0,0,0
27051,277370,0.0,0,0,0,0
27052,277371,0.0,0,0,0,0
27053,277372,0.0,0,0,0,0
27054,277374,0.0,0,0,0,0
27055,277375,0.0,0,0,0,0
27056,277379,0.0,0,0,0,0
27057,277382,0.0,0,0,0,0
27058,277383,0.0,0,0,0,0
27059,277385,0.0,0,0,0,0
27060,277386,0.0,0,0,0,0
27061,277388,0.0,0,0,0,0
27062,277389,0.0,0,0,0,0
27063,277390,0.0,0,0,0,0
27064,277392,0.0,0,0,0,0
27065,277393,0.0,0,0,0,0
27066,277396,0.0,0,0,0,0
27067,277397,0.0,0,0,0,0
27068,277401,0.0,0,0,0,0
27069,277402,0.0,0,0,0,0
27070,277405,0.0,0,0,0,0
27071,277414,0.0,0,0,0,0
27072,277415,0.0,0,0,0,0
27073,277416,0.0,0,0,0,0
27074,277417,0.0,0,0,0,0
27075,277421,0.0,0,0,0,0
27076,277424,0.0,0,0,0,0
27077,277425,0.0,0,0,0,0
27078,277427,0.0,0,0,0,0
27079,277428,0.0,0,0,0,0
27080,277434,0.0,0,0,0,0
27081,277436,0.0,0,0,0,0
27082,277438,0.0,0,0,0,0
27083,277440,0.0,0,0,0,0
27084,277442,0.0,0,0,0,0
27085,277444,0.0,0,0,0,0
27086,277445,0.0,0,0,0,0
27087,277446,0.0,0,0,0,0
27088,277447,0.0,0,0,0,0
27089,277450,0.0,0,0,0,0
27090,277454,0.0,0,0,0,0
27091,277456,0.0,0,0,0,0
27092,277457,0.0,0,0,0,0
27093,277458,0.0,0,0,0,0
27094,277462,0.0,0,0,0,0
27095,277464,0.0,0,0,0,0
27096,277466,0.0,0,0,0,0
27097,277467,0.0,0,0,0,0
27098,277469,0.0,0,0,0,0
27099,277471,0.0,0,0,0,0
27100,277472,0.0,0,0,0,0
27101,277473,0.0,0,0,0,0
27102,277474,0.0,0,0,0,0
27103,277475,0.0,0,0,0,0
27104,277478,0.0,0,0,0,0
27105,277482,0.0,0,0,0,0
27106,277483,0.0,0,0,0,0
27107,277485,0.0,0,0,0,0
27108,277486,0.0,0,0,0,0
27109,277487,0.0,0,0,0,0
27110,277490,0.0,0,0,0,0
27111,277493,0.0,0,0,0,0
27112,277494,0.0,0,0,0,0
27113,277495,0.0,0,0,0,0
27114,277497,0.0,0,0,0,0
27115,277500,0.0,0,0,0,0
27116,277501,0.0,0,0,0,0
27117,277502,0.0,1,0,0,0
27118,277503,0.0,0,0,0,0
27119,277504,0.0,0,0,0,0
27120,277509,0.0,0,0,0,0
27121,277511,0.0,0,0,0,0
27122,277512,0.0,0,0,0,0
27123,277514,0.0,0,0,0,0
27124,277516,0.0,0,0,0,0
27125,277517,0.0,0,0,0,0
27126,277522,0.0,0,0,0,0
27127,277523,0.0,0,0,0,0
27128,277526,0.0,0,0,0,0
27129,277530,0.0,0,0,0,0
27130,277533,0.0,0,0,0,0
27131,277535,0.0,0,0,0,0
27132,277536,0.0,0,0,0,0
27133,277539,0.0,0,0,0,0
27134,277542,0.0,0,0,0,0
27135,277543,0.0,0,0,0,0
27136,277545,0.0,0,0,0,0
27137,277546,0.0,0,0,0,0
27138,277547,0.0,0,0,0,0
27139,277550,0.0,0,0,0,0
27140,277558,0.0,0,0,0,0
27141,277559,0.0,0,0,0,0
27142,277561,0.0,0,0,0,0
27143,277563,0.0,0,0,0,0
27144,277564,0.0,0,0,0,0
27145,277565,0.0,0,0,0,0
27146,277567,0.0,0,0,0,0
27147,277568,0.0,0,0,0,0
27148,277569,0.0,0,0,0,0
27149,277570,0.0,0,0,0,0
27150,277575,0.0,0,0,0,0
27151,277576,0.0,0,0,0,0
27152,277577,0.0,0,0,0,0
27153,277578,0.0,0,0,0,0
27154,277581,0.0,0,0,0,0
27155,277582,0.0,0,0,0,0
27156,277583,0.0,0,0,0,0
27157,277584,0.0,0,0,0,0
27158,277585,0.0,0,0,0,0
27159,277587,0.0,0,0,0,0
27160,277588,0.0,0,0,0,0
27161,277593,0.0,0,0,0,0
27162,277594,0.0,0,0,0,0
27163,277595,0.0,0,0,0,0
27164,277597,0.0,0,0,0,0
27165,277598,0.0,0,0,0,0
27166,277602,0.0,0,0,0,0
27167,277604,0.0,0,0,0,0
27168,277606,0.0,0,0,0,0
27169,277608,0.0,0,1,0,0
27170,277610,0.0,0,0,0,0
27171,277611,0.0,0,0,0,0
27172,277614,0.0,0,0,0,0
27173,277616,0.0,0,0,0,0
27174,277618,0.0,0,0,0,0
27175,277622,0.0,0,0,0,0
27176,277624,0.0,0,0,0,0
27177,277629,0.0,0,0,0,0
27178,277630,0.0,0,0,0,0
27179,277631,0.0,0,0,0,0
27180,277632,0.0,0,0,0,0
27181,277633,0.0,0,0,0,0
27182,277634,0.0,0,0,0,0
27183,277635,0.0,0,0,0,0
27184,277636,0.0,0,0,0,0
27185,277637,0.0,0,0,0,0
27186,277639,0.0,0,0,0,0
27187,277643,0.0,0,0,0,0
27188,277644,0.0,0,0,0,0
27189,277647,0.0,0,0,0,0
27190,277649,0.0,0,0,0,0
27191,277655,0.0,0,0,0,0
27192,277658,0.0,0,0,0,0
27193,277661,0.0,0,0,0,0
27194,277662,0.0,0,0,0,0
27195,277664,0.0,0,0,0,0
27196,277666,0.0,0,0,0,0
27197,277674,0.0,0,0,0,0
27198,277675,0.0,0,0,0,0
27199,277678,0.0,0,0,0,0
27200,277680,0.0,0,0,0,0
27201,277681,0.0,0,0,0,0
27202,277683,0.0,0,0,0,0
27203,277684,0.0,0,0,0,0
27204,277686,0.0,0,0,0,0
27205,277687,0.0,0,0,0,0
27206,277688,0.0,0,0,0,0
27207,277690,0.0,0,0,0,0
27208,277691,0.0,0,0,0,0
27209,277693,0.0,0,0,0,0
27210,277694,0.0,0,0,0,0
27211,277696,0.0,0,0,0,0
27212,277699,0.0,0,0,0,0
27213,277701,0.0,0,0,0,0
27214,277703,0.0,0,0,0,0
27215,277706,0.0,0,0,0,0
27216,277707,0.0,0,0,0,0
27217,277708,0.0,0,0,0,0
27218,277709,0.0,0,0,0,0
27219,277710,0.0,0,0,0,0
27220,277711,0.0,0,0,0,0
27221,277716,0.0,0,0,0,0
27222,277719,0.0,0,0,0,0
27223,277720,0.0,0,0,0,0
27224,277722,0.0,0,0,0,0
27225,277726,0.0,0,0,0,0
27226,277732,0.0,0,0,0,0
27227,277733,0.0,0,0,0,0
27228,277736,0.0,0,0,0,0
27229,277739,0.0,0,0,0,0
27230,277740,0.0,0,0,0,0
27231,277742,0.0,0,0,0,0
27232,277743,0.0,0,0,0,0
27233,277744,0.0,0,0,0,0
27234,277745,0.0,0,0,0,0
27235,277751,0.0,0,0,0,0
27236,277752,0.0,0,0,0,0
27237,277753,0.0,1,0,0,0
27238,277755,0.0,0,0,0,0
27239,277757,0.0,0,0,0,0
27240,277758,0.0,0,0,0,0
27241,277760,0.0,0,0,0,0
27242,277762,0.0,0,0,0,0
27243,277770,0.0,0,0,0,0
27244,277771,0.0,0,0,0,0
27245,277772,0.0,0,0,0,0
27246,277773,0.0,0,0,0,0
27247,277774,0.0,0,0,0,0
27248,277775,0.0,0,0,0,0
27249,277778,0.0,0,0,0,0
27250,277779,0.0,0,0,0,0
27251,277783,0.0,0,0,0,0
27252,277784,0.0,0,0,0,0
27253,277788,0.0,0,0,0,0
27254,277792,0.0,0,0,0,0
27255,277794,0.0,0,0,0,0
27256,277795,0.0,0,0,0,0
27257,277807,0.0,0,0,0,0
27258,277808,0.0,0,0,0,0
27259,277810,0.0,0,0,0,0
27260,277811,0.0,0,0,0,0
27261,277812,0.0,0,0,0,0
27262,277813,0.0,0,0,0,0
27263,277818,0.0,0,0,0,0
27264,277819,0.0,0,0,0,0
27265,277822,0.0,0,0,0,0
27266,277824,0.0,0,0,0,0
27267,277826,0.0,0,0,0,0
27268,277828,0.0,0,0,0,0
27269,277829,0.0,0,0,0,0
27270,277830,0.0,0,0,0,0
27271,277831,0.0,0,0,0,0
27272,277832,0.0,0,0,0,0
27273,277833,0.0,0,0,0,0
27274,277835,0.0,0,0,0,0
27275,277837,0.0,0,0,0,0
27276,277838,0.0,0,0,0,0
27277,277839,0.0,0,0,0,0
27278,277842,0.0,0,0,0,0
27279,277844,0.0,0,0,0,0
27280,277847,0.0,0,0,0,0
27281,277849,0.0,0,0,0,0
27282,277850,0.0,0,0,0,0
27283,277851,0.0,0,0,0,0
27284,277852,0.0,0,0,0,0
27285,277853,0.0,0,0,0,0
27286,277854,0.0,0,0,0,0
27287,277857,0.0,0,0,0,0
27288,277858,0.0,0,0,0,0
27289,277859,0.0,0,0,0,0
27290,277863,0.0,0,0,0,0
27291,277867,0.0,0,0,0,0
27292,277870,0.0,0,0,0,0
27293,277873,0.0,0,0,0,0
27294,277874,0.0,0,0,0,0
27295,277876,0.0,0,0,0,0
27296,277878,0.0,0,0,0,0
27297,277881,0.0,0,0,0,0
27298,277882,0.0,0,0,0,0
27299,277883,0.0,0,0,0,0
27300,277885,0.0,0,0,0,0
27301,277894,0.0,0,0,0,0
27302,277899,0.0,0,0,0,0
27303,277901,0.0,0,0,0,0
27304,277906,0.0,0,0,0,0
27305,277911,0.0,0,0,0,0
27306,277912,0.0,0,0,0,0
27307,277917,0.0,0,0,0,0
27308,277918,0.0,0,0,0,0
27309,277919,0.0,0,0,0,0
27310,277922,0.0,0,0,0,0
27311,277923,0.0,0,0,0,0
27312,277924,0.0,0,0,0,0
27313,277925,0.0,0,0,0,0
27314,277928,0.0,0,0,0,0
27315,277930,0.0,0,0,0,0
27316,277932,0.0,0,0,0,0
27317,277933,0.0,0,0,0,0
27318,277936,0.0,0,0,0,0
27319,277937,0.0,0,0,0,0
27320,277939,0.0,0,0,0,0
27321,277942,0.0,0,0,0,0
27322,277944,0.0,0,0,0,0
27323,277947,0.0,0,0,0,0
27324,277948,0.0,1,0,0,0
27325,277949,0.0,0,0,0,0
27326,277950,0.0,0,0,0,0
27327,277952,0.0,0,0,0,0
27328,277954,0.0,0,0,0,0
27329,277957,0.0,0,0,0,0
27330,277959,0.0,0,0,0,0
27331,277963,0.0,0,0,0,0
27332,277971,0.0,0,0,0,0
27333,277975,0.0,0,0,0,0
27334,277976,0.0,0,0,0,0
27335,277980,0.0,0,0,0,0
27336,277982,0.0,0,0,0,0
27337,277984,0.0,0,0,0,0
27338,277985,0.0,0,0,0,0
27339,277988,0.0,0,0,0,0
27340,277990,0.0,0,0,0,0
27341,277992,0.0,0,0,0,0
27342,277995,0.0,0,0,0,0
27343,277996,0.0,0,0,0,0
27344,277997,0.0,0,0,0,0
27345,277998,0.0,0,0,0,0
27346,277999,0.0,0,0,0,0
27347,278003,0.0,0,0,0,0
27348,278005,0.0,0,0,0,0
27349,278006,0.0,0,0,0,0
27350,278007,0.0,0,0,0,0
27351,278008,0.0,0,0,0,0
27352,278009,0.0,0,0,0,0
27353,278010,0.0,0,0,0,0
27354,278011,0.0,0,0,0,0
27355,278012,0.0,0,0,0,0
27356,278013,0.0,0,0,0,0
27357,278014,0.0,0,0,0,0
27358,278015,0.0,0,0,0,0
27359,278016,0.0,0,0,0,0
27360,278018,0.0,0,0,0,0
27361,278019,0.0,0,0,0,0
27362,278020,0.0,0,0,0,0
27363,278022,0.0,0,0,0,0
27364,278027,0.0,0,0,0,0
27365,278028,0.0,0,0,0,0
27366,278029,0.0,0,0,0,0
27367,278030,0.0,0,0,0,0
27368,278031,0.0,0,0,0,0
27369,278033,0.0,0,0,0,0
27370,278034,0.0,0,0,0,0
27371,278035,0.0,0,0,0,0
27372,278036,0.0,0,0,0,0
27373,278037,0.0,0,0,0,0
27374,278038,0.0,0,0,0,0
27375,278041,0.0,0,0,0,0
27376,278042,0.0,0,0,0,0
27377,278049,0.0,0,0,0,0
27378,278051,0.0,0,0,0,0
27379,278052,0.0,0,0,0,0
27380,278056,0.0,0,0,0,0
27381,278057,0.0,0,0,0,0
27382,278060,0.0,0,0,0,0
27383,278064,0.0,0,0,0,0
27384,278065,0.0,0,0,0,0
27385,278066,0.0,0,0,0,0
27386,278067,0.0,0,0,0,0
27387,278068,0.0,0,0,0,0
27388,278069,0.0,0,0,0,0
27389,278070,0.0,0,0,0,0
27390,278071,0.0,0,0,0,0
27391,278073,0.0,0,0,0,0
27392,278074,0.0,0,0,0,0
27393,278075,0.0,0,0,0,0
27394,278078,0.0,0,0,0,0
27395,278081,0.0,0,0,0,0
27396,278082,0.0,0,0,0,0
27397,278083,0.0,0,0,0,0
27398,278086,0.0,0,0,0,0
27399,278089,0.0,0,0,0,0
27400,278090,0.0,0,0,0,0
27401,278091,0.0,0,0,0,0
27402,278092,0.0,0,0,0,0
27403,278093,0.0,0,0,0,0
27404,278094,0.0,0,0,0,0
27405,278097,0.0,0,0,0,0
27406,278098,0.0,0,0,0,0
27407,278102,0.0,0,0,0,0
27408,278104,0.0,0,0,0,0
27409,278108,0.0,0,0,0,0
27410,278109,0.0,0,0,0,0
27411,278110,0.0,0,0,0,0
27412,278114,0.0,0,0,0,0
27413,278116,0.0,0,0,0,0
27414,278117,0.0,0,0,0,0
27415,278118,0.0,0,0,0,0
27416,278121,0.0,0,0,0,0
27417,278122,0.0,0,0,0,0
27418,278123,0.0,0,0,0,0
27419,278124,0.0,0,0,0,0
27420,278125,0.0,0,0,0,0
27421,278127,0.0,0,0,0,0
27422,278132,0.0,0,0,0,0
27423,278137,0.0,0,0,0,0
27424,278138,0.0,0,0,0,0
27425,278141,0.0,0,0,0,0
27426,278142,0.0,0,0,0,0
27427,278146,0.0,0,0,0,0
27428,278148,0.0,0,0,0,0
27429,278149,0.0,0,0,0,0
27430,278151,0.0,0,0,0,0
27431,278152,0.0,0,0,0,0
27432,278153,0.0,0,0,0,0
27433,278155,0.0,0,0,0,0
27434,278159,0.0,0,0,0,0
27435,278162,0.0,0,0,0,0
27436,278164,0.0,0,0,0,0
27437,278165,0.0,0,0,0,0
27438,278168,0.0,0,0,0,0
27439,278169,0.0,0,0,0,0
27440,278171,0.0,0,0,0,0
27441,278173,0.0,0,0,0,0
27442,278174,0.0,0,0,0,0
27443,278175,0.0,0,0,0,0
27444,278176,0.0,0,0,0,0
27445,278178,0.0,0,0,0,0
27446,278181,0.0,0,0,0,0
27447,278182,0.0,0,0,0,0
27448,278184,0.0,0,0,0,0
27449,278186,0.0,0,0,0,0
27450,278189,0.0,0,0,0,0
27451,278193,0.0,0,0,0,0
27452,278196,0.0,0,0,0,0
27453,278198,0.0,0,0,0,0
27454,278201,0.0,0,0,0,0
27455,278202,0.0,0,0,0,0
27456,278204,0.0,0,0,0,0
27457,278205,0.0,0,0,0,0
27458,278206,0.0,0,0,0,0
27459,278207,0.0,0,0,0,0
27460,278209,0.0,0,0,0,0
27461,278211,0.0,0,0,0,0
27462,278214,0.0,0,0,0,0
27463,278218,0.0,0,0,0,0
27464,278219,0.0,0,0,0,0
27465,278223,0.0,0,0,0,0
27466,278225,0.0,0,0,0,0
27467,278226,0.0,0,0,0,0
27468,278229,0.0,0,0,0,0
27469,278232,0.0,0,0,0,0
27470,278233,0.0,0,0,0,0
27471,278234,0.0,0,0,0,0
27472,278235,0.0,0,0,0,0
27473,278236,0.0,0,0,0,0
27474,278237,0.0,0,0,0,0
27475,278239,0.0,0,0,0,0
27476,278240,0.0,0,0,0,0
27477,278247,0.0,0,0,0,0
27478,278250,0.0,0,0,0,0
27479,278251,0.0,0,0,0,0
27480,278252,0.0,0,0,0,0
27481,278255,0.0,0,0,0,0
27482,278257,0.0,0,0,0,0
27483,278260,0.0,0,0,0,0
27484,278264,0.0,0,0,0,0
27485,278265,0.0,0,0,0,0
27486,278269,0.0,0,0,0,0
27487,278270,0.0,0,0,0,0
27488,278273,0.0,0,0,0,0
27489,278274,0.0,0,0,0,0
27490,278276,0.0,0,0,0,0
27491,278277,0.0,0,0,0,0
27492,278278,0.0,0,0,0,0
27493,278282,0.0,0,0,0,0
27494,278285,0.0,0,0,0,0
27495,278286,0.0,0,0,0,0
27496,278287,0.0,0,0,0,0
27497,278293,0.0,0,0,0,0
27498,278295,0.0,0,0,0,0
27499,278298,0.0,0,0,0,0
27500,278299,0.0,0,0,0,0
27501,278300,0.0,0,0,0,0
27502,278301,0.0,0,0,0,0
27503,278302,0.0,0,0,0,0
27504,278303,0.0,0,0,0,0
27505,278306,0.0,0,0,0,0
27506,278307,0.0,0,0,0,0
27507,278308,0.0,0,0,0,0
27508,278309,0.0,0,0,0,0
27509,278312,0.0,0,0,0,0
27510,278314,0.0,0,0,0,0
27511,278315,0.0,0,0,0,0
27512,278319,0.0,0,0,0,0
27513,278322,0.0,0,0,0,0
27514,278323,0.0,0,0,0,0
27515,278325,0.0,0,0,0,0
27516,278327,0.0,0,0,0,0
27517,278329,0.0,0,0,0,0
27518,278332,0.0,0,0,0,0
27519,278333,0.0,0,0,0,0
27520,278334,0.0,0,0,0,0
27521,278335,0.0,0,0,0,0
27522,278337,0.0,0,0,0,0
27523,278339,0.0,0,0,0,0
27524,278340,0.0,0,0,0,0
27525,278342,0.0,0,0,0,0
27526,278343,0.0,0,0,0,0
27527,278345,0.0,0,0,0,0
27528,278346,0.0,0,0,0,0
27529,278347,0.0,0,0,0,0
27530,278348,0.0,0,0,0,0
27531,278349,0.0,0,0,0,0
27532,278352,0.0,0,0,0,0
27533,278354,0.0,0,0,0,0
27534,278356,0.0,0,0,0,0
27535,278357,0.0,0,0,0,0
27536,278358,0.0,0,0,0,0
27537,278359,0.0,0,0,0,0
27538,278360,0.0,0,0,0,0
27539,278362,0.0,0,0,0,0
27540,278363,0.0,0,0,0,0
27541,278368,0.0,1,0,0,0
27542,278369,0.0,0,0,0,0
27543,278373,0.0,0,0,0,0
27544,278374,0.0,0,0,0,0
27545,278377,0.0,0,0,0,0
27546,278378,0.0,0,0,0,0
27547,278379,0.0,0,0,0,0
27548,278382,0.0,0,0,0,0
27549,278383,0.0,0,0,0,0
27550,278386,0.0,0,0,0,0
27551,278389,0.0,0,0,0,0
27552,278390,0.0,0,0,0,0
27553,278391,0.0,0,0,0,0
27554,278393,0.0,0,0,0,0
27555,278394,0.0,0,0,0,0
27556,278395,0.0,0,0,0,0
27557,278396,0.0,0,0,0,0
27558,278399,0.0,0,0,0,0
27559,278402,0.0,0,0,0,0
27560,278405,0.0,0,0,0,0
27561,278407,0.0,0,0,0,0
27562,278410,0.0,0,0,0,0
27563,278411,0.0,0,0,0,0
27564,278415,0.0,0,0,0,0
27565,278418,0.0,0,0,0,0
27566,278422,0.0,0,0,0,0
27567,278424,0.0,0,0,0,0
27568,278425,0.0,0,0,0,0
27569,278426,0.0,0,0,0,0
27570,278430,0.0,0,0,0,0
27571,278433,0.0,0,0,0,0
27572,278435,0.0,0,0,0,0
27573,278437,0.0,0,0,0,0
27574,278442,0.0,0,0,0,0
27575,278443,0.0,0,0,0,0
27576,278445,0.0,0,0,0,0
27577,278446,0.0,0,0,0,0
27578,278449,0.0,0,0,0,0
27579,278451,0.0,0,0,0,0
27580,278452,0.0,0,0,0,0
27581,278453,0.0,0,0,0,0
27582,278457,0.0,0,0,0,0
27583,278458,0.0,0,0,0,0
27584,278462,0.0,0,0,0,0
27585,278467,0.0,0,0,0,0
27586,278468,0.0,0,0,0,0
27587,278469,0.0,0,0,0,0
27588,278470,0.0,0,0,0,0
27589,278472,0.0,0,0,0,0
27590,278473,0.0,0,0,0,0
27591,278474,0.0,0,0,0,0
27592,278476,0.0,0,0,0,0
27593,278477,0.0,0,0,0,0
27594,278478,0.0,0,0,0,0
27595,278481,0.0,0,0,0,0
27596,278484,0.0,0,0,0,0
27597,278485,0.0,0,0,0,0
27598,278487,0.0,0,0,0,0
27599,278488,0.0,0,0,0,0
27600,278489,0.0,0,0,0,0
27601,278490,0.0,0,0,0,0
27602,278491,0.0,0,0,0,0
27603,278492,0.0,0,0,0,0
27604,278493,0.0,0,0,0,0
27605,278494,0.0,0,0,0,0
27606,278495,0.0,0,0,0,0
27607,278497,0.0,0,0,0,0
27608,278498,0.0,0,0,0,0
27609,278501,0.0,0,0,0,0
27610,278502,0.0,0,0,0,0
27611,278505,0.0,0,0,0,0
27612,278507,0.0,0,0,0,0
27613,278508,0.0,0,0,0,0
27614,278511,0.0,0,0,0,0
27615,278513,0.0,0,0,0,0
27616,278515,0.0,0,0,0,0
27617,278519,0.0,0,0,0,0
27618,278520,0.0,0,0,0,0
27619,278521,0.0,0,0,0,0
27620,278526,0.0,0,0,0,0
27621,278527,0.0,0,0,0,0
27622,278528,0.0,0,0,0,0
27623,278529,0.0,0,0,0,0
27624,278532,0.0,0,0,0,0
27625,278535,0.0,0,0,0,0
27626,278537,0.0,0,0,0,0
27627,278538,0.0,0,0,0,0
27628,278540,0.0,0,0,0,0
27629,278541,0.0,0,0,0,0
27630,278542,0.0,0,0,0,0
27631,278543,0.0,0,0,0,0
27632,278544,0.0,0,0,0,0
27633,278546,0.0,0,0,0,0
27634,278547,0.0,0,0,0,0
27635,278549,0.0,0,0,0,0
27636,278551,0.0,0,0,0,0
27637,278552,0.0,0,0,0,0
27638,278553,0.0,0,0,0,0
27639,278554,0.0,0,0,0,0
27640,278555,0.0,0,0,0,0
27641,278557,0.0,0,0,0,0
27642,278558,0.0,0,0,0,0
27643,278559,0.0,0,0,0,0
27644,278560,0.0,0,0,0,0
27645,278561,0.0,0,0,0,0
27646,278563,0.0,0,0,0,0
27647,278565,0.0,0,0,0,0
27648,278566,0.0,0,0,0,0
27649,278567,0.0,0,0,0,0
27650,278568,0.0,0,0,0,0
27651,278569,0.0,0,0,0,0
27652,278570,0.0,0,0,0,0
27653,278571,0.0,0,0,0,0
27654,278572,0.0,0,0,0,0
27655,278573,0.0,0,0,0,0
27656,278577,0.0,0,0,0,0
27657,278578,0.0,0,0,0,0
27658,278579,0.0,0,0,0,0
27659,278580,0.0,0,0,0,0
27660,278581,0.0,0,0,0,0
27661,278583,0.0,0,0,0,0
27662,278584,0.0,0,0,0,0
27663,278587,0.0,0,0,0,0
27664,278588,0.0,0,0,0,0
27665,278589,0.0,0,0,0,0
27666,278590,0.0,0,0,0,0
27667,278593,0.0,0,0,0,0
27668,278594,0.0,0,0,0,0
27669,278596,0.0,0,0,0,0
27670,278597,0.0,0,0,0,0
27671,278599,0.0,0,0,0,0
27672,278600,0.0,0,0,0,0
27673,278602,0.0,0,0,0,0
27674,278604,0.0,0,0,0,0
27675,278605,0.0,0,0,0,0
27676,278607,0.0,0,0,0,0
27677,278608,0.0,0,0,0,0
27678,278609,0.0,0,0,0,0
27679,278610,0.0,0,0,0,0
27680,278614,0.0,0,0,0,0
27681,278616,0.0,0,0,0,0
27682,278618,0.0,0,0,0,0
27683,278619,0.0,0,0,0,0
27684,278621,0.0,0,0,0,0
27685,278622,0.0,0,0,0,0
27686,278623,0.0,0,0,0,0
27687,278624,0.0,0,0,0,0
27688,278625,0.0,0,0,0,1
27689,278626,0.0,0,0,0,0
27690,278630,0.0,0,0,0,0
27691,278632,0.0,0,0,0,0
27692,278634,0.0,0,0,0,0
